ReportingCountry,country_name,Year,Pathogen,Class,Animal,PCU_ANIMALS,NS_a,Tested_a,PR_a,pathogen_name,class_name
MS2,Member State 2,2021,CAMCOL,TET,pigs,0.408030479,132,191,0.691099476,C. coli,tetracyclines
MS2,Member State 2,2021,CAMCOL,QALL,pigs,0.069765526,95,191,0.497382199,C. coli,fluoroquinolones and other quinolones
MS2,Member State 2,2021,CAMCOL,MAC,pigs,0.249753823,0,191,0,C. coli,macrolides
MS4,Member State 4,2021,CAMCOL,TET,pigs,13.55116978,20,24,0.833333333,C. coli,tetracyclines
MS4,Member State 4,2021,CAMCOL,QALL,pigs,0.574850587,11,24,0.458333333,C. coli,fluoroquinolones and other quinolones
MS4,Member State 4,2021,CAMCOL,MAC,pigs,4.358963283,14,24,0.583333333,C. coli,macrolides
MS13,Member State 13,2021,CAMCOL,TET,pigs,1.257166345,183,258,0.709302326,C. coli,tetracyclines
MS13,Member State 13,2021,CAMCOL,QALL,pigs,0.149421188,146,258,0.565891473,C. coli,fluoroquinolones and other quinolones
MS13,Member State 13,2021,CAMCOL,MAC,pigs,1.896365961,23,258,0.089147287,C. coli,macrolides
MS9,Member State 9,2021,CAMCOL,TET,pigs,0.586868535,25,121,0.20661157,C. coli,tetracyclines
MS9,Member State 9,2021,CAMCOL,QALL,pigs,0.000549877,26,121,0.214876033,C. coli,fluoroquinolones and other quinolones
MS9,Member State 9,2021,CAMCOL,MAC,pigs,0.741903675,1,121,0.008264463,C. coli,macrolides
MS10,Member State 10,2021,CAMCOL,TET,pigs,1.840828415,110,140,0.785714286,C. coli,tetracyclines
MS10,Member State 10,2021,CAMCOL,QALL,pigs,0.270297251,47,140,0.335714286,C. coli,fluoroquinolones and other quinolones
MS10,Member State 10,2021,CAMCOL,MAC,pigs,1.052720055,4,140,0.028571429,C. coli,macrolides
MS26,Member State 26,2021,CAMCOL,TET,pigs,4.088229545,36,37,0.972972973,C. coli,tetracyclines
MS26,Member State 26,2021,CAMCOL,QALL,pigs,0.449880123,24,37,0.648648649,C. coli,fluoroquinolones and other quinolones
MS26,Member State 26,2021,CAMCOL,MAC,pigs,1.794472696,12,37,0.324324324,C. coli,macrolides
MS20,Member State 20,2021,CAMCOL,TET,pigs,3.337602317,158,170,0.929411765,C. coli,tetracyclines
MS20,Member State 20,2021,CAMCOL,QALL,pigs,2.052020594,161,170,0.947058824,C. coli,fluoroquinolones and other quinolones
MS20,Member State 20,2021,CAMCOL,MAC,pigs,1.860822853,62,170,0.364705882,C. coli,macrolides
MS17,Member State 17,2021,CAMCOL,TET,pigs,0.444833218,0,170,0,C. coli,tetracyclines
MS17,Member State 17,2021,CAMCOL,QALL,pigs,0.054518635,59,170,0.347058824,C. coli,fluoroquinolones and other quinolones
MS17,Member State 17,2021,CAMCOL,MAC,pigs,0.254425844,2,170,0.011764706,C. coli,macrolides
MS12,Member State 12,2021,CAMCOL,TET,pigs,1.396650688,171,203,0.842364532,C. coli,tetracyclines
MS12,Member State 12,2021,CAMCOL,QALL,pigs,0.019740788,82,203,0.403940887,C. coli,fluoroquinolones and other quinolones
MS12,Member State 12,2021,CAMCOL,MAC,pigs,1.321944988,37,203,0.18226601,C. coli,macrolides
MS7,Member State 7,2021,CAMCOL,TET,pigs,3.303659575,55,85,0.647058824,C. coli,tetracyclines
MS7,Member State 7,2021,CAMCOL,QALL,pigs,0.793931138,53,85,0.623529412,C. coli,fluoroquinolones and other quinolones
MS7,Member State 7,2021,CAMCOL,MAC,pigs,0.815067345,10,85,0.117647059,C. coli,macrolides
MS21,Member State 21,2021,CAMCOL,TET,pigs,5.868349611,104,170,0.611764706,C. coli,tetracyclines
MS21,Member State 21,2021,CAMCOL,QALL,pigs,0.846590835,100,170,0.588235294,C. coli,fluoroquinolones and other quinolones
MS21,Member State 21,2021,CAMCOL,MAC,pigs,2.089721811,8,170,0.047058824,C. coli,macrolides
MS5,Member State 5,2021,CAMCOL,TET,pigs,1.019476305,101,170,0.594117647,C. coli,tetracyclines
MS5,Member State 5,2021,CAMCOL,QALL,pigs,0.138380084,59,170,0.347058824,C. coli,fluoroquinolones and other quinolones
MS5,Member State 5,2021,CAMCOL,MAC,pigs,1.051223853,16,170,0.094117647,C. coli,macrolides
MS28,Member State 28,2021,CAMCOL,TET,pigs,0.084132982,0,145,0,C. coli,tetracyclines
MS28,Member State 28,2021,CAMCOL,QALL,pigs,0.002378176,100,145,0.689655172,C. coli,fluoroquinolones and other quinolones
MS28,Member State 28,2021,CAMCOL,MAC,pigs,0,0,145,0,C. coli,macrolides
MS16,Member State 16,2021,CAMCOL,TET,pigs,6.603654467,176,197,0.893401015,C. coli,tetracyclines
MS16,Member State 16,2021,CAMCOL,QALL,pigs,0.526357623,161,197,0.817258883,C. coli,fluoroquinolones and other quinolones
MS16,Member State 16,2021,CAMCOL,MAC,pigs,2.135508397,90,197,0.456852792,C. coli,macrolides
MS15,Member State 15,2021,CAMCOL,TET,pigs,0.319975186,72,85,0.847058824,C. coli,tetracyclines
MS15,Member State 15,2021,CAMCOL,QALL,pigs,0.104871811,56,85,0.658823529,C. coli,fluoroquinolones and other quinolones
MS15,Member State 15,2021,CAMCOL,MAC,pigs,0.816646236,2,85,0.023529412,C. coli,macrolides
MS24,Member State 24,2021,CAMCOL,TET,pigs,0.609183461,179,203,0.881773399,C. coli,tetracyclines
MS24,Member State 24,2021,CAMCOL,QALL,pigs,0.222477203,124,203,0.610837438,C. coli,fluoroquinolones and other quinolones
MS24,Member State 24,2021,CAMCOL,MAC,pigs,0.269298606,13,203,0.064039409,C. coli,macrolides
MS11,Member State 11,2021,CAMCOL,TET,pigs,0.628033622,81,115,0.704347826,C. coli,tetracyclines
MS11,Member State 11,2021,CAMCOL,QALL,pigs,0.22217103,57,115,0.495652174,C. coli,fluoroquinolones and other quinolones
MS11,Member State 11,2021,CAMCOL,MAC,pigs,1.089617116,3,115,0.026086957,C. coli,macrolides
MS8,Member State 8,2021,CAMCOL,TET,pigs,3.51128405,18,34,0.529411765,C. coli,tetracyclines
MS8,Member State 8,2021,CAMCOL,QALL,pigs,1.175382467,20,34,0.588235294,C. coli,fluoroquinolones and other quinolones
MS8,Member State 8,2021,CAMCOL,MAC,pigs,1.135353471,0,34,0,C. coli,macrolides
MS1,Member State 1,2021,CAMCOL,TET,pigs,1.703184537,228,287,0.794425087,C. coli,tetracyclines
MS1,Member State 1,2021,CAMCOL,QALL,pigs,0.00351746,55,287,0.191637631,C. coli,fluoroquinolones and other quinolones
MS1,Member State 1,2021,CAMCOL,MAC,pigs,0.850333582,13,287,0.045296167,C. coli,macrolides
MS19,Member State 19,2021,CAMCOL,TET,pigs,0.008557483,0,288,0,C. coli,tetracyclines
MS19,Member State 19,2021,CAMCOL,QALL,pigs,0.004787679,61,288,0.211805556,C. coli,fluoroquinolones and other quinolones
MS19,Member State 19,2021,CAMCOL,MAC,pigs,0.0052864,0,288,0,C. coli,macrolides
MS29,Member State 29,2021,CAMCOL,TET,pigs,5.19932472,131,180,0.727777778,C. coli,tetracyclines
MS29,Member State 29,2021,CAMCOL,QALL,pigs,0.876104749,122,180,0.677777778,C. coli,fluoroquinolones and other quinolones
MS29,Member State 29,2021,CAMCOL,MAC,pigs,2.138192673,14,180,0.077777778,C. coli,macrolides
MS18,Member State 18,2021,CAMCOL,TET,pigs,6.204219235,30,30,1,C. coli,tetracyclines
MS18,Member State 18,2021,CAMCOL,QALL,pigs,0.602167357,21,30,0.7,C. coli,fluoroquinolones and other quinolones
MS18,Member State 18,2021,CAMCOL,MAC,pigs,3.510645609,23,30,0.766666667,C. coli,macrolides
MS25,Member State 25,2021,CAMCOL,TET,pigs,2.13283107,120,146,0.821917808,C. coli,tetracyclines
MS25,Member State 25,2021,CAMCOL,QALL,pigs,2.400111798,106,146,0.726027397,C. coli,fluoroquinolones and other quinolones
MS25,Member State 25,2021,CAMCOL,MAC,pigs,1.844007403,36,146,0.246575342,C. coli,macrolides
MS3,Member State 3,2021,CAMCOL,TET,pigs,0.176706533,0,174,0,C. coli,tetracyclines
MS3,Member State 3,2021,CAMCOL,QALL,pigs,0.006794542,49,174,0.281609195,C. coli,fluoroquinolones and other quinolones
MS3,Member State 3,2021,CAMCOL,MAC,pigs,0.076504845,0,174,0,C. coli,macrolides
MS30,Member State 30,2021,CAMCOL,TET,pigs,1.047034364,39,85,0.458823529,C. coli,tetracyclines
MS30,Member State 30,2021,CAMCOL,QALL,pigs,0.575345509,67,85,0.788235294,C. coli,fluoroquinolones and other quinolones
MS30,Member State 30,2021,CAMCOL,MAC,pigs,0.920973775,3,85,0.035294118,C. coli,macrolides
MS6,Member State 6,2021,CAMCOL,TET,pigs,1.544214327,57,62,0.919354839,C. coli,tetracyclines
MS6,Member State 6,2021,CAMCOL,QALL,pigs,0.353496332,47,62,0.758064516,C. coli,fluoroquinolones and other quinolones
MS6,Member State 6,2021,CAMCOL,MAC,pigs,0.259714434,0,62,0,C. coli,macrolides
MS23,Member State 23,2019,ESCCOL,CEPH,ESBL,0.268419362,472,831,0.567990373,E. coli,third- and fourth-generation cephalosporins 
MS14,Member State 14,2019,ESCCOL,CEPH,ESBL,0.072648536,488,870,0.56091954,E. coli,third- and fourth-generation cephalosporins 
MS22,Member State 22,2019,ESCCOL,CEPH,ESBL,0.096279145,321,578,0.555363322,E. coli,third- and fourth-generation cephalosporins 
MS4,Member State 4,2019,ESCCOL,CEPH,ESBL,0.352141006,25,290,0.086206897,E. coli,third- and fourth-generation cephalosporins 
MS27,Member State 27,2019,ESCCOL,CEPH,ESBL,0.624779378,245,636,0.385220126,E. coli,third- and fourth-generation cephalosporins 
MS13,Member State 13,2019,ESCCOL,CEPH,ESBL,0.198549988,971,1857,0.522886376,E. coli,third- and fourth-generation cephalosporins 
MS9,Member State 9,2019,ESCCOL,CEPH,ESBL,0.004222827,373,1473,0.253224711,E. coli,third- and fourth-generation cephalosporins 
MS10,Member State 10,2019,ESCCOL,CEPH,ESBL,0.819567814,81,159,0.509433962,E. coli,third- and fourth-generation cephalosporins 
MS26,Member State 26,2019,ESCCOL,CEPH,ESBL,0.098062235,214,531,0.403013183,E. coli,third- and fourth-generation cephalosporins 
MS20,Member State 20,2019,ESCCOL,CEPH,ESBL,0.435438971,1044,1310,0.796946565,E. coli,third- and fourth-generation cephalosporins 
MS17,Member State 17,2019,ESCCOL,CEPH,ESBL,0.000913537,33,577,0.057192374,E. coli,third- and fourth-generation cephalosporins 
MS12,Member State 12,2019,ESCCOL,CEPH,ESBL,0.016547877,260,1099,0.236578708,E. coli,third- and fourth-generation cephalosporins 
MS7,Member State 7,2019,ESCCOL,CEPH,ESBL,0.362897205,532,863,0.616454229,E. coli,third- and fourth-generation cephalosporins 
MS21,Member State 21,2019,ESCCOL,CEPH,ESBL,0.324256795,560,894,0.62639821,E. coli,third- and fourth-generation cephalosporins 
MS5,Member State 5,2019,ESCCOL,CEPH,ESBL,0.173018592,252,598,0.421404682,E. coli,third- and fourth-generation cephalosporins 
MS28,Member State 28,2019,ESCCOL,CEPH,ESBL,0.001657241,25,290,0.086206897,E. coli,third- and fourth-generation cephalosporins 
MS15,Member State 15,2019,ESCCOL,CEPH,ESBL,0.19240367,169,309,0.546925566,E. coli,third- and fourth-generation cephalosporins 
MS11,Member State 11,2019,ESCCOL,CEPH,ESBL,0.539503234,183,352,0.519886364,E. coli,third- and fourth-generation cephalosporins 
MS1,Member State 1,2019,ESCCOL,CEPH,ESBL,0.000613457,172,897,0.191750279,E. coli,third- and fourth-generation cephalosporins 
MS19,Member State 19,2019,ESCCOL,CEPH,ESBL,0.000197007,124,1022,0.121330724,E. coli,third- and fourth-generation cephalosporins 
MS29,Member State 29,2019,ESCCOL,CEPH,ESBL,0.53286719,391,928,0.421336207,E. coli,third- and fourth-generation cephalosporins 
MS18,Member State 18,2019,ESCCOL,CEPH,ESBL,0.327251009,800,1054,0.759013283,E. coli,third- and fourth-generation cephalosporins 
MS25,Member State 25,2019,ESCCOL,CEPH,ESBL,0.208038603,749,1078,0.694805195,E. coli,third- and fourth-generation cephalosporins 
MS3,Member State 3,2019,ESCCOL,CEPH,ESBL,0.001528219,89,673,0.132243685,E. coli,third- and fourth-generation cephalosporins 
MS30,Member State 30,2019,ESCCOL,CEPH,ESBL,0.209140205,215,300,0.716666667,E. coli,third- and fourth-generation cephalosporins 
MS6,Member State 6,2019,ESCCOL,CEPH,ESBL,0.465897691,224,575,0.389565217,E. coli,third- and fourth-generation cephalosporins 
MS23,Member State 23,2020,ESCCOL,CEPH,ESBL,0.326111866,491,949,0.517386723,E. coli,third- and fourth-generation cephalosporins 
MS14,Member State 14,2020,ESCCOL,CEPH,ESBL,0.083575462,574,1005,0.571144279,E. coli,third- and fourth-generation cephalosporins 
MS22,Member State 22,2020,ESCCOL,CEPH,ESBL,0.103295562,282,564,0.5,E. coli,third- and fourth-generation cephalosporins 
MS4,Member State 4,2020,ESCCOL,CEPH,ESBL,0.362101439,28,292,0.095890411,E. coli,third- and fourth-generation cephalosporins 
MS27,Member State 27,2020,ESCCOL,CEPH,ESBL,0.503488245,215,620,0.346774194,E. coli,third- and fourth-generation cephalosporins 
MS13,Member State 13,2020,ESCCOL,CEPH,ESBL,0.160688199,778,1653,0.470659407,E. coli,third- and fourth-generation cephalosporins 
MS9,Member State 9,2020,ESCCOL,CEPH,ESBL,0.002676969,214,944,0.226694915,E. coli,third- and fourth-generation cephalosporins 
MS10,Member State 10,2020,ESCCOL,CEPH,ESBL,0.697346035,78,159,0.490566038,E. coli,third- and fourth-generation cephalosporins 
MS26,Member State 26,2020,ESCCOL,CEPH,ESBL,0.142226728,227,465,0.488172043,E. coli,third- and fourth-generation cephalosporins 
MS20,Member State 20,2020,ESCCOL,CEPH,ESBL,0.37986258,1075,1497,0.718102872,E. coli,third- and fourth-generation cephalosporins 
MS17,Member State 17,2020,ESCCOL,CEPH,ESBL,0.000558707,7,597,0.011725293,E. coli,third- and fourth-generation cephalosporins 
MS12,Member State 12,2020,ESCCOL,CEPH,ESBL,0.016663413,211,1180,0.178813559,E. coli,third- and fourth-generation cephalosporins 
MS7,Member State 7,2020,ESCCOL,CEPH,ESBL,0.290452702,459,738,0.62195122,E. coli,third- and fourth-generation cephalosporins 
MS21,Member State 21,2020,ESCCOL,CEPH,ESBL,0.661269456,452,894,0.505592841,E. coli,third- and fourth-generation cephalosporins 
MS5,Member State 5,2020,ESCCOL,CEPH,ESBL,0.192820604,210,600,0.35,E. coli,third- and fourth-generation cephalosporins 
MS28,Member State 28,2020,ESCCOL,CEPH,ESBL,0.000974394,12,283,0.042402827,E. coli,third- and fourth-generation cephalosporins 
MS15,Member State 15,2020,ESCCOL,CEPH,ESBL,0.185742995,162,309,0.524271845,E. coli,third- and fourth-generation cephalosporins 
MS24,Member State 24,2020,ESCCOL,CEPH,ESBL,0.670676922,19,46,0.413043478,E. coli,third- and fourth-generation cephalosporins 
MS11,Member State 11,2020,ESCCOL,CEPH,ESBL,0.415641427,154,302,0.509933775,E. coli,third- and fourth-generation cephalosporins 
MS1,Member State 1,2020,ESCCOL,CEPH,ESBL,0.000479694,154,906,0.169977925,E. coli,third- and fourth-generation cephalosporins 
MS19,Member State 19,2020,ESCCOL,CEPH,ESBL,0.000162685,128,969,0.132094943,E. coli,third- and fourth-generation cephalosporins 
MS29,Member State 29,2020,ESCCOL,CEPH,ESBL,0.339519514,294,921,0.319218241,E. coli,third- and fourth-generation cephalosporins 
MS18,Member State 18,2020,ESCCOL,CEPH,ESBL,0.418425109,629,988,0.636639676,E. coli,third- and fourth-generation cephalosporins 
MS25,Member State 25,2020,ESCCOL,CEPH,ESBL,0.129173375,708,1066,0.664165103,E. coli,third- and fourth-generation cephalosporins 
MS3,Member State 3,2020,ESCCOL,CEPH,ESBL,0.001630802,83,646,0.128482972,E. coli,third- and fourth-generation cephalosporins 
MS30,Member State 30,2020,ESCCOL,CEPH,ESBL,0.279143452,217,303,0.716171617,E. coli,third- and fourth-generation cephalosporins 
MS6,Member State 6,2020,ESCCOL,CEPH,ESBL,0.40822147,213,297,0.717171717,E. coli,third- and fourth-generation cephalosporins 
MS23,Member State 23,2021,ESCCOL,CEPH,ESBL,0.252416826,513,937,0.547491996,E. coli,third- and fourth-generation cephalosporins 
MS14,Member State 14,2021,ESCCOL,CEPH,ESBL,0.057822192,519,1009,0.514370664,E. coli,third- and fourth-generation cephalosporins 
MS22,Member State 22,2021,ESCCOL,CEPH,ESBL,0.147210761,223,602,0.370431894,E. coli,third- and fourth-generation cephalosporins 
MS27,Member State 27,2021,ESCCOL,CEPH,ESBL,0.321144939,270,602,0.448504983,E. coli,third- and fourth-generation cephalosporins 
MS13,Member State 13,2021,ESCCOL,CEPH,ESBL,0.100781721,643,1536,0.418619792,E. coli,third- and fourth-generation cephalosporins 
MS9,Member State 9,2021,ESCCOL,CEPH,ESBL,0.000764854,165,873,0.189003436,E. coli,third- and fourth-generation cephalosporins 
MS10,Member State 10,2021,ESCCOL,CEPH,ESBL,0.751962419,67,243,0.275720165,E. coli,third- and fourth-generation cephalosporins 
MS26,Member State 26,2021,ESCCOL,CEPH,ESBL,0.289634003,160,386,0.414507772,E. coli,third- and fourth-generation cephalosporins 
MS20,Member State 20,2021,ESCCOL,CEPH,ESBL,0.34004828,1143,1557,0.734104046,E. coli,third- and fourth-generation cephalosporins 
MS17,Member State 17,2021,ESCCOL,CEPH,ESBL,0.000479496,36,616,0.058441558,E. coli,third- and fourth-generation cephalosporins 
MS12,Member State 12,2021,ESCCOL,CEPH,ESBL,0.016436799,124,1268,0.097791798,E. coli,third- and fourth-generation cephalosporins 
MS7,Member State 7,2021,ESCCOL,CEPH,ESBL,0.219329995,383,639,0.599374022,E. coli,third- and fourth-generation cephalosporins 
MS21,Member State 21,2021,ESCCOL,CEPH,ESBL,0.380471861,478,900,0.531111111,E. coli,third- and fourth-generation cephalosporins 
MS5,Member State 5,2021,ESCCOL,CEPH,ESBL,0.148374903,185,600,0.308333333,E. coli,third- and fourth-generation cephalosporins 
MS28,Member State 28,2021,ESCCOL,CEPH,ESBL,0.001828315,3,301,0.009966777,E. coli,third- and fourth-generation cephalosporins 
MS15,Member State 15,2021,ESCCOL,CEPH,ESBL,0.169802448,201,300,0.67,E. coli,third- and fourth-generation cephalosporins 
MS24,Member State 24,2021,ESCCOL,CEPH,ESBL,0.4119793,95,214,0.443925234,E. coli,third- and fourth-generation cephalosporins 
MS11,Member State 11,2021,ESCCOL,CEPH,ESBL,0.471627312,127,302,0.420529801,E. coli,third- and fourth-generation cephalosporins 
MS1,Member State 1,2021,ESCCOL,CEPH,ESBL,0.00103029,103,911,0.113062569,E. coli,third- and fourth-generation cephalosporins 
MS19,Member State 19,2021,ESCCOL,CEPH,ESBL,0.000193679,92,979,0.093973442,E. coli,third- and fourth-generation cephalosporins 
MS29,Member State 29,2021,ESCCOL,CEPH,ESBL,0.426973097,255,915,0.278688525,E. coli,third- and fourth-generation cephalosporins 
MS18,Member State 18,2021,ESCCOL,CEPH,ESBL,0.188141757,336,649,0.517719569,E. coli,third- and fourth-generation cephalosporins 
MS25,Member State 25,2021,ESCCOL,CEPH,ESBL,0.192563142,793,1224,0.647875817,E. coli,third- and fourth-generation cephalosporins 
MS3,Member State 3,2021,ESCCOL,CEPH,ESBL,0.003188225,66,665,0.09924812,E. coli,third- and fourth-generation cephalosporins 
MS30,Member State 30,2021,ESCCOL,CEPH,ESBL,0.160652097,208,306,0.679738562,E. coli,third- and fourth-generation cephalosporins 
MS6,Member State 6,2021,ESCCOL,CEPH,ESBL,0.861549944,217,296,0.733108108,E. coli,third- and fourth-generation cephalosporins 
MS23,Member State 23,2019,ESCCOL,CS,animals,35.30551707,207,525,0.394285714,E. coli,
MS14,Member State 14,2019,ESCCOL,CS,animals,123.344925,159,489,0.325153374,E. coli,
MS22,Member State 22,2019,ESCCOL,CS,animals,96.88211874,30,200,0.15,E. coli,
MS4,Member State 4,2019,ESCCOL,CS,animals,272.2655065,10,124,0.080645161,E. coli,
MS13,Member State 13,2019,ESCCOL,CS,animals,74.49045644,327,806,0.405707196,E. coli,
MS9,Member State 9,2019,ESCCOL,CS,animals,31.30657605,187,340,0.55,E. coli,
MS10,Member State 10,2019,ESCCOL,CS,animals,32.47434734,112,228,0.49122807,E. coli,
MS26,Member State 26,2019,ESCCOL,CS,animals,83.57760726,24,243,0.098765432,E. coli,
MS20,Member State 20,2019,ESCCOL,CS,animals,179.4726529,58,680,0.085294118,E. coli,
MS17,Member State 17,2019,ESCCOL,CS,animals,19.89011829,262,343,0.763848397,E. coli,
MS12,Member State 12,2019,ESCCOL,CS,animals,66.89708474,279,849,0.328621908,E. coli,
MS7,Member State 7,2019,ESCCOL,CS,animals,53.33096369,78,255,0.305882353,E. coli,
MS21,Member State 21,2019,ESCCOL,CS,animals,169.7512755,125,510,0.245098039,E. coli,
MS5,Member State 5,2019,ESCCOL,CS,animals,34.55112414,130,370,0.351351351,E. coli,
MS28,Member State 28,2019,ESCCOL,CS,animals,3.576301876,98,163,0.601226994,E. coli,
MS16,Member State 16,2019,ESCCOL,CS,animals,165.6785411,124,680,0.182352941,E. coli,
MS15,Member State 15,2019,ESCCOL,CS,animals,20.83092331,58,193,0.300518135,E. coli,
MS24,Member State 24,2019,ESCCOL,CS,animals,36.06591937,101,199,0.507537688,E. coli,
MS11,Member State 11,2019,ESCCOL,CS,animals,30.12679641,129,352,0.366477273,E. coli,
MS8,Member State 8,2019,ESCCOL,CS,animals,124.3750275,42,211,0.199052133,E. coli,
MS1,Member State 1,2019,ESCCOL,CS,animals,77.97299774,415,815,0.509202454,E. coli,
MS19,Member State 19,2019,ESCCOL,CS,animals,2.55816676,880,1020,0.862745098,E. coli,
MS29,Member State 29,2019,ESCCOL,CS,animals,156.6502241,125,577,0.216637782,E. coli,
MS18,Member State 18,2019,ESCCOL,CS,animals,193.5475721,42,401,0.104738155,E. coli,
MS25,Member State 25,2019,ESCCOL,CS,animals,61.21566389,65,486,0.133744856,E. coli,
MS3,Member State 3,2019,ESCCOL,CS,animals,15.74144972,393,437,0.899313501,E. coli,
MS30,Member State 30,2019,ESCCOL,CS,animals,40.43186306,29,170,0.170588235,E. coli,
MS6,Member State 6,2019,ESCCOL,CS,animals,39.81764443,36,170,0.211764706,E. coli,
