ReportingCountry,country_name,Year,Pathogen,Class,DID_TOTAL,NS,Tested,PR_h,pathogen_name,class_name
MS19,Member State 19,2013,SLMSPP,TET,4.094944391,59,367,0.160762943,Salmonella spp.,tetracyclines
MS18,Member State 18,2013,CAMJEJ,TET,0.650282767,4,4,1,C. jejuni,tetracyclines
MS18,Member State 18,2013,CAMCOL,TET,0.632522609,1,1,1,C. coli,tetracyclines
MS25,Member State 25,2013,CAMJEJ,TET,1.049348057,31,44,0.704545455,C. jejuni,tetracyclines
MS25,Member State 25,2013,CAMCOL,TET,0.785109201,0,5,0,C. coli,tetracyclines
MS25,Member State 25,2013,SLMSPP,TET,1.271626806,53,222,0.238738739,Salmonella spp.,tetracyclines
MS30,Member State 30,2013,CAMJEJ,TET,0.351330504,239,877,0.272519954,C. jejuni,tetracyclines
MS30,Member State 30,2013,CAMCOL,TET,0.395371944,36,73,0.493150685,C. coli,tetracyclines
MS30,Member State 30,2013,SLMSPP,TET,0.607636542,34,312,0.108974359,Salmonella spp.,tetracyclines
MS6,Member State 6,2013,CAMJEJ,TET,2.046513229,246,1184,0.20777027,C. jejuni,tetracyclines
MS6,Member State 6,2013,CAMCOL,TET,2.064721262,17,40,0.425,C. coli,tetracyclines
MS6,Member State 6,2013,SLMSPP,TET,1.402497584,62,465,0.133333333,Salmonella spp.,tetracyclines
MS14,Member State 14,2014,SLMSPP,TET,2.919022375,286,871,0.328358209,Salmonella spp.,tetracyclines
MS13,Member State 13,2014,SLMSPP,TET,2.084467705,556,2723,0.204186559,Salmonella spp.,tetracyclines
MS9,Member State 9,2014,SLMSPP,TET,2.275405073,166,408,0.406862745,Salmonella spp.,tetracyclines
MS10,Member State 10,2014,CAMJEJ,TET,1.756156507,23,31,0.741935484,C. jejuni,tetracyclines
MS10,Member State 10,2014,CAMCOL,TET,1.102163976,0,2,0,C. coli,tetracyclines
MS10,Member State 10,2014,SLMSPP,TET,2.058792068,5,21,0.238095238,Salmonella spp.,tetracyclines
MS26,Member State 26,2014,SLMSPP,TET,2.25346551,3,9,0.333333333,Salmonella spp.,tetracyclines
MS17,Member State 17,2014,SLMSPP,TET,3.747200375,66,308,0.214285714,Salmonella spp.,tetracyclines
MS12,Member State 12,2014,CAMJEJ,TET,3.023332429,2265,4264,0.53119137,C. jejuni,tetracyclines
MS12,Member State 12,2014,CAMCOL,TET,2.519092283,376,753,0.499335989,C. coli,tetracyclines
MS12,Member State 12,2014,SLMSPP,TET,2.928728668,500,1272,0.393081761,Salmonella spp.,tetracyclines
MS21,Member State 21,2014,SLMSPP,TET,1.640863984,370,1024,0.361328125,Salmonella spp.,tetracyclines
MS5,Member State 5,2014,SLMSPP,TET,2.704540762,65,171,0.380116959,Salmonella spp.,tetracyclines
MS16,Member State 16,2014,CAMJEJ,TET,0.376890613,51,69,0.739130435,C. jejuni,tetracyclines
MS16,Member State 16,2014,CAMCOL,TET,0.470352566,5,6,0.833333333,C. coli,tetracyclines
MS16,Member State 16,2014,SLMSPP,TET,0.568970205,37,111,0.333333333,Salmonella spp.,tetracyclines
MS15,Member State 15,2014,CAMJEJ,TET,0.808219637,29,80,0.3625,C. jejuni,tetracyclines
MS15,Member State 15,2014,CAMCOL,TET,0.932059983,1,4,0.25,C. coli,tetracyclines
MS15,Member State 15,2014,SLMSPP,TET,1.013823731,69,483,0.142857143,Salmonella spp.,tetracyclines
MS24,Member State 24,2014,CAMJEJ,TET,2.128287137,386,762,0.50656168,C. jejuni,tetracyclines
MS24,Member State 24,2014,CAMCOL,TET,1.83315412,48,73,0.657534247,C. coli,tetracyclines
MS24,Member State 24,2014,SLMSPP,TET,1.660758342,37,110,0.336363636,Salmonella spp.,tetracyclines
MS8,Member State 8,2014,CAMCOL,TET,1.206810094,0,3,0,C. coli,tetracyclines
MS1,Member State 1,2014,CAMJEJ,TET,1.759363296,833,1957,0.425651507,C. jejuni,tetracyclines
MS1,Member State 1,2014,CAMCOL,TET,2.310113916,88,129,0.682170543,C. coli,tetracyclines
MS1,Member State 1,2014,SLMSPP,TET,2.528101522,202,714,0.282913165,Salmonella spp.,tetracyclines
MS19,Member State 19,2014,CAMJEJ,TET,3.060013484,31,147,0.210884354,C. jejuni,tetracyclines
MS19,Member State 19,2014,CAMCOL,TET,3.39562328,0,6,0,C. coli,tetracyclines
MS19,Member State 19,2014,SLMSPP,TET,3.978140797,80,142,0.563380282,Salmonella spp.,tetracyclines
MS18,Member State 18,2014,CAMJEJ,TET,0.679283078,70,96,0.729166667,C. jejuni,tetracyclines
MS18,Member State 18,2014,CAMCOL,TET,1.247534119,30,33,0.909090909,C. coli,tetracyclines
MS18,Member State 18,2014,SLMSPP,TET,0.886033204,89,141,0.631205674,Salmonella spp.,tetracyclines
MS25,Member State 25,2014,CAMJEJ,TET,1.024217797,7,16,0.4375,C. jejuni,tetracyclines
MS25,Member State 25,2014,CAMCOL,TET,1.098374897,0,7,0,C. coli,tetracyclines
MS25,Member State 25,2014,SLMSPP,TET,1.192776312,33,216,0.152777778,Salmonella spp.,tetracyclines
MS30,Member State 30,2014,CAMJEJ,TET,0.401353956,391,1026,0.381091618,C. jejuni,tetracyclines
MS30,Member State 30,2014,CAMCOL,TET,0.531793074,37,87,0.425287356,C. coli,tetracyclines
MS30,Member State 30,2014,SLMSPP,TET,0.455359166,62,591,0.104906937,Salmonella spp.,tetracyclines
MS6,Member State 6,2014,CAMJEJ,TET,1.500509794,341,1258,0.271065183,C. jejuni,tetracyclines
MS6,Member State 6,2014,CAMCOL,TET,1.15752487,30,80,0.375,C. coli,tetracyclines
MS6,Member State 6,2014,SLMSPP,TET,1.519433411,61,448,0.136160714,Salmonella spp.,tetracyclines
MS14,Member State 14,2015,SLMSPP,TET,2.216724994,410,1000,0.41,Salmonella spp.,tetracyclines
MS4,Member State 4,2015,CAMJEJ,TET,2.76723277,17,31,0.548387097,C. jejuni,tetracyclines
MS4,Member State 4,2015,CAMCOL,TET,4.937386799,7,10,0.7,C. coli,tetracyclines
MS4,Member State 4,2015,SLMSPP,TET,2.888195259,8,37,0.216216216,Salmonella spp.,tetracyclines
MS13,Member State 13,2015,SLMSPP,TET,1.779160241,486,1776,0.273648649,Salmonella spp.,tetracyclines
MS9,Member State 9,2015,CAMJEJ,TET,1.70470336,26,145,0.179310345,C. jejuni,tetracyclines
MS9,Member State 9,2015,CAMCOL,TET,1.792222741,2,6,0.333333333,C. coli,tetracyclines
MS9,Member State 9,2015,SLMSPP,TET,1.635994001,95,275,0.345454545,Salmonella spp.,tetracyclines
MS10,Member State 10,2015,CAMJEJ,TET,1.322742642,131,196,0.668367347,C. jejuni,tetracyclines
MS10,Member State 10,2015,CAMCOL,TET,1.040274475,13,22,0.590909091,C. coli,tetracyclines
MS10,Member State 10,2015,SLMSPP,TET,1.200984279,15,73,0.205479452,Salmonella spp.,tetracyclines
MS26,Member State 26,2015,SLMSPP,TET,2.777892018,45,515,0.087378641,Salmonella spp.,tetracyclines
MS17,Member State 17,2015,CAMJEJ,TET,4.438808184,489,1102,0.443738657,C. jejuni,tetracyclines
MS17,Member State 17,2015,CAMCOL,TET,4.341267174,104,142,0.732394366,C. coli,tetracyclines
MS17,Member State 17,2015,SLMSPP,TET,4.064904979,51,313,0.162939297,Salmonella spp.,tetracyclines
MS12,Member State 12,2015,CAMJEJ,TET,3.270619517,2185,4472,0.488595707,C. jejuni,tetracyclines
MS12,Member State 12,2015,CAMCOL,TET,3.349919153,595,844,0.704976303,C. coli,tetracyclines
MS12,Member State 12,2015,SLMSPP,TET,6.150548371,307,724,0.424033149,Salmonella spp.,tetracyclines
MS21,Member State 21,2015,SLMSPP,TET,1.003990061,34,69,0.492753623,Salmonella spp.,tetracyclines
MS5,Member State 5,2015,SLMSPP,TET,3.251628905,63,198,0.318181818,Salmonella spp.,tetracyclines
MS16,Member State 16,2015,CAMJEJ,TET,0.779647473,29,51,0.568627451,C. jejuni,tetracyclines
MS16,Member State 16,2015,CAMCOL,TET,0.68517367,11,14,0.785714286,C. coli,tetracyclines
MS16,Member State 16,2015,SLMSPP,TET,0.561348111,41,71,0.577464789,Salmonella spp.,tetracyclines
MS15,Member State 15,2015,CAMJEJ,TET,1.004067019,159,244,0.651639344,C. jejuni,tetracyclines
MS15,Member State 15,2015,CAMCOL,TET,1.632541366,12,18,0.666666667,C. coli,tetracyclines
MS15,Member State 15,2015,SLMSPP,TET,1.76334493,64,351,0.182336182,Salmonella spp.,tetracyclines
MS24,Member State 24,2015,CAMJEJ,TET,1.324312881,92,224,0.410714286,C. jejuni,tetracyclines
MS24,Member State 24,2015,CAMCOL,TET,1.365756344,19,22,0.863636364,C. coli,tetracyclines
MS24,Member State 24,2015,SLMSPP,TET,1.473086891,51,105,0.485714286,Salmonella spp.,tetracyclines
MS8,Member State 8,2015,CAMJEJ,TET,0.910122388,0,1,0,C. jejuni,tetracyclines
MS8,Member State 8,2015,CAMCOL,TET,0.61084784,5,5,1,C. coli,tetracyclines
MS1,Member State 1,2015,CAMJEJ,TET,2.345223704,712,1739,0.409430707,C. jejuni,tetracyclines
MS1,Member State 1,2015,CAMCOL,TET,2.111791462,61,87,0.701149425,C. coli,tetracyclines
MS1,Member State 1,2015,SLMSPP,TET,2.995884635,260,787,0.330368488,Salmonella spp.,tetracyclines
MS19,Member State 19,2015,CAMJEJ,TET,2.528197084,7,106,0.066037736,C. jejuni,tetracyclines
MS19,Member State 19,2015,CAMCOL,TET,4.638365856,0,2,0,C. coli,tetracyclines
MS19,Member State 19,2015,SLMSPP,TET,3.038913976,46,120,0.383333333,Salmonella spp.,tetracyclines
MS18,Member State 18,2015,CAMJEJ,TET,0.710915933,118,150,0.786666667,C. jejuni,tetracyclines
MS18,Member State 18,2015,CAMCOL,TET,0.57513255,41,43,0.953488372,C. coli,tetracyclines
MS18,Member State 18,2015,SLMSPP,TET,0.60909149,72,141,0.510638298,Salmonella spp.,tetracyclines
MS25,Member State 25,2015,CAMJEJ,TET,1.130056553,7,23,0.304347826,C. jejuni,tetracyclines
MS25,Member State 25,2015,CAMCOL,TET,1.09763808,4,17,0.235294118,C. coli,tetracyclines
MS25,Member State 25,2015,SLMSPP,TET,1.441243876,22,177,0.124293785,Salmonella spp.,tetracyclines
MS30,Member State 30,2015,CAMJEJ,TET,0.560421396,309,1005,0.307462687,C. jejuni,tetracyclines
MS30,Member State 30,2015,CAMCOL,TET,0.610717206,39,94,0.414893617,C. coli,tetracyclines
MS30,Member State 30,2015,SLMSPP,TET,0.453734971,52,390,0.133333333,Salmonella spp.,tetracyclines
MS6,Member State 6,2015,CAMJEJ,TET,2.17167197,200,659,0.303490137,C. jejuni,tetracyclines
MS6,Member State 6,2015,CAMCOL,TET,1.629718997,29,61,0.475409836,C. coli,tetracyclines
MS6,Member State 6,2015,SLMSPP,TET,1.278117585,21,423,0.04964539,Salmonella spp.,tetracyclines
MS14,Member State 14,2016,SLMSPP,TET,1.927919754,384,982,0.391038697,Salmonella spp.,tetracyclines
MS4,Member State 4,2016,CAMJEJ,TET,2.999209479,36,38,0.947368421,C. jejuni,tetracyclines
MS4,Member State 4,2016,CAMCOL,TET,3.751669681,6,7,0.857142857,C. coli,tetracyclines
MS4,Member State 4,2016,SLMSPP,TET,5.263631401,12,35,0.342857143,Salmonella spp.,tetracyclines
MS13,Member State 13,2016,SLMSPP,TET,1.777638095,481,2003,0.24013979,Salmonella spp.,tetracyclines
MS9,Member State 9,2016,CAMJEJ,TET,2.410709195,44,294,0.149659864,C. jejuni,tetracyclines
MS9,Member State 9,2016,SLMSPP,TET,1.341709384,111,336,0.330357143,Salmonella spp.,tetracyclines
MS10,Member State 10,2016,CAMJEJ,TET,1.215256751,133,202,0.658415842,C. jejuni,tetracyclines
MS10,Member State 10,2016,CAMCOL,TET,1.180238159,14,20,0.7,C. coli,tetracyclines
MS10,Member State 10,2016,SLMSPP,TET,1.725387428,69,202,0.341584158,Salmonella spp.,tetracyclines
MS26,Member State 26,2016,SLMSPP,TET,2.598619781,22,251,0.087649402,Salmonella spp.,tetracyclines
MS20,Member State 20,2016,CAMJEJ,TET,1.534220331,219,270,0.811111111,C. jejuni,tetracyclines
MS20,Member State 20,2016,CAMCOL,TET,1.826210949,33,39,0.846153846,C. coli,tetracyclines
MS20,Member State 20,2016,SLMSPP,TET,1.984779514,561,1418,0.395627645,Salmonella spp.,tetracyclines
MS17,Member State 17,2016,CAMJEJ,TET,3.539152003,532,1097,0.484958979,C. jejuni,tetracyclines
MS17,Member State 17,2016,CAMCOL,TET,5.512054863,101,143,0.706293706,C. coli,tetracyclines
MS17,Member State 17,2016,SLMSPP,TET,3.793154527,54,240,0.225,Salmonella spp.,tetracyclines
MS12,Member State 12,2016,CAMJEJ,TET,3.042337125,2539,5390,0.471057514,C. jejuni,tetracyclines
MS12,Member State 12,2016,CAMCOL,TET,2.459580892,660,851,0.775558167,C. coli,tetracyclines
MS12,Member State 12,2016,SLMSPP,TET,2.625707372,257,852,0.301643192,Salmonella spp.,tetracyclines
MS21,Member State 21,2016,SLMSPP,TET,1.186575696,272,417,0.652278177,Salmonella spp.,tetracyclines
MS5,Member State 5,2016,SLMSPP,TET,2.103725068,75,214,0.35046729,Salmonella spp.,tetracyclines
MS16,Member State 16,2016,CAMJEJ,TET,0.743068681,58,80,0.725,C. jejuni,tetracyclines
MS16,Member State 16,2016,CAMCOL,TET,0.769717104,10,11,0.909090909,C. coli,tetracyclines
MS16,Member State 16,2016,SLMSPP,TET,0.394771899,35,66,0.53030303,Salmonella spp.,tetracyclines
MS15,Member State 15,2016,CAMJEJ,TET,1.302528182,167,275,0.607272727,C. jejuni,tetracyclines
MS15,Member State 15,2016,CAMCOL,TET,1.754506328,31,40,0.775,C. coli,tetracyclines
MS15,Member State 15,2016,SLMSPP,TET,1.846855727,61,361,0.168975069,Salmonella spp.,tetracyclines
MS24,Member State 24,2016,CAMJEJ,TET,1.860384323,222,457,0.485776805,C. jejuni,tetracyclines
MS24,Member State 24,2016,CAMCOL,TET,1.744515495,45,53,0.849056604,C. coli,tetracyclines
MS24,Member State 24,2016,SLMSPP,TET,1.808905852,33,105,0.314285714,Salmonella spp.,tetracyclines
MS8,Member State 8,2016,CAMJEJ,TET,2.15948684,3,8,0.375,C. jejuni,tetracyclines
MS8,Member State 8,2016,CAMCOL,TET,4.119940399,7,7,1,C. coli,tetracyclines
MS1,Member State 1,2016,CAMJEJ,TET,1.812936068,646,1715,0.376676385,C. jejuni,tetracyclines
MS1,Member State 1,2016,CAMCOL,TET,1.841122632,68,107,0.635514019,C. coli,tetracyclines
MS1,Member State 1,2016,SLMSPP,TET,2.439724465,280,927,0.302049622,Salmonella spp.,tetracyclines
MS19,Member State 19,2016,CAMJEJ,TET,3.73096971,38,173,0.219653179,C. jejuni,tetracyclines
MS19,Member State 19,2016,CAMCOL,TET,3.021087229,8,10,0.8,C. coli,tetracyclines
MS19,Member State 19,2016,SLMSPP,TET,3.002376471,28,83,0.337349398,Salmonella spp.,tetracyclines
MS18,Member State 18,2016,CAMJEJ,TET,1.064801605,143,168,0.851190476,C. jejuni,tetracyclines
MS18,Member State 18,2016,CAMCOL,TET,0.757734969,32,34,0.941176471,C. coli,tetracyclines
MS18,Member State 18,2016,SLMSPP,TET,0.771412767,166,309,0.537216828,Salmonella spp.,tetracyclines
MS25,Member State 25,2016,CAMJEJ,TET,1.187093763,7,18,0.388888889,C. jejuni,tetracyclines
MS25,Member State 25,2016,CAMCOL,TET,1.19325257,4,16,0.25,C. coli,tetracyclines
MS25,Member State 25,2016,SLMSPP,TET,0.872396764,28,214,0.130841121,Salmonella spp.,tetracyclines
MS30,Member State 30,2016,CAMJEJ,TET,0.688660587,434,1192,0.36409396,C. jejuni,tetracyclines
MS30,Member State 30,2016,CAMCOL,TET,0.661769064,66,130,0.507692308,C. coli,tetracyclines
MS30,Member State 30,2016,SLMSPP,TET,0.63854357,42,311,0.135048232,Salmonella spp.,tetracyclines
MS6,Member State 6,2016,CAMJEJ,TET,1.474889201,169,665,0.254135338,C. jejuni,tetracyclines
MS6,Member State 6,2016,CAMCOL,TET,1.288158028,25,66,0.378787879,C. coli,tetracyclines
MS6,Member State 6,2016,SLMSPP,TET,2.085424626,29,514,0.056420233,Salmonella spp.,tetracyclines
MS14,Member State 14,2017,SLMSPP,TET,1.988200036,448,980,0.457142857,Salmonella spp.,tetracyclines
MS22,Member State 22,2017,CAMJEJ,TET,2.143066103,8,25,0.32,C. jejuni,tetracyclines
MS22,Member State 22,2017,CAMCOL,TET,1.258407316,0,2,0,C. coli,tetracyclines
MS4,Member State 4,2017,CAMJEJ,TET,5.148910071,20,25,0.8,C. jejuni,tetracyclines
MS4,Member State 4,2017,CAMCOL,TET,3.27471367,3,4,0.75,C. coli,tetracyclines
MS4,Member State 4,2017,SLMSPP,TET,3.400384321,0,3,0,Salmonella spp.,tetracyclines
MS13,Member State 13,2017,SLMSPP,TET,1.90791461,152,651,0.233486943,Salmonella spp.,tetracyclines
MS9,Member State 9,2017,CAMJEJ,TET,1.279161868,59,252,0.234126984,C. jejuni,tetracyclines
MS9,Member State 9,2017,SLMSPP,TET,1.524616961,130,310,0.419354839,Salmonella spp.,tetracyclines
MS10,Member State 10,2017,CAMJEJ,TET,1.155009644,105,207,0.507246377,C. jejuni,tetracyclines
MS10,Member State 10,2017,CAMCOL,TET,1.382239237,25,27,0.925925926,C. coli,tetracyclines
MS10,Member State 10,2017,SLMSPP,TET,1.098237043,23,265,0.086792453,Salmonella spp.,tetracyclines
MS26,Member State 26,2017,SLMSPP,TET,2.414423803,100,131,0.763358779,Salmonella spp.,tetracyclines
MS20,Member State 20,2017,CAMJEJ,TET,1.756107544,229,281,0.814946619,C. jejuni,tetracyclines
MS20,Member State 20,2017,CAMCOL,TET,2.345440957,42,47,0.893617021,C. coli,tetracyclines
MS20,Member State 20,2017,SLMSPP,TET,1.401072921,578,1720,0.336046512,Salmonella spp.,tetracyclines
MS17,Member State 17,2017,CAMJEJ,TET,2.984804471,748,1700,0.44,C. jejuni,tetracyclines
MS17,Member State 17,2017,CAMCOL,TET,4.209554353,153,219,0.698630137,C. coli,tetracyclines
MS17,Member State 17,2017,SLMSPP,TET,3.264837468,47,214,0.219626168,Salmonella spp.,tetracyclines
MS12,Member State 12,2017,CAMJEJ,TET,3.493248166,2554,5386,0.474192351,C. jejuni,tetracyclines
MS12,Member State 12,2017,CAMCOL,TET,2.159547538,697,893,0.780515118,C. coli,tetracyclines
MS12,Member State 12,2017,SLMSPP,TET,3.369517773,351,870,0.403448276,Salmonella spp.,tetracyclines
MS21,Member State 21,2017,SLMSPP,TET,1.153949465,251,448,0.560267857,Salmonella spp.,tetracyclines
MS5,Member State 5,2017,CAMJEJ,TET,3.685439595,8,54,0.148148148,C. jejuni,tetracyclines
MS5,Member State 5,2017,CAMCOL,TET,2.894997677,1,7,0.142857143,C. coli,tetracyclines
MS5,Member State 5,2017,SLMSPP,TET,3.473065343,67,272,0.246323529,Salmonella spp.,tetracyclines
MS16,Member State 16,2017,CAMJEJ,TET,0.467336703,24,34,0.705882353,C. jejuni,tetracyclines
MS16,Member State 16,2017,CAMCOL,TET,0.556315205,6,7,0.857142857,C. coli,tetracyclines
MS16,Member State 16,2017,SLMSPP,TET,0.564176332,174,423,0.411347518,Salmonella spp.,tetracyclines
MS15,Member State 15,2017,CAMJEJ,TET,1.886812182,237,371,0.638814016,C. jejuni,tetracyclines
MS15,Member State 15,2017,CAMCOL,TET,1.769668327,31,34,0.911764706,C. coli,tetracyclines
MS15,Member State 15,2017,SLMSPP,TET,1.24630931,47,381,0.12335958,Salmonella spp.,tetracyclines
MS24,Member State 24,2017,CAMJEJ,TET,1.035107535,253,529,0.47826087,C. jejuni,tetracyclines
MS24,Member State 24,2017,CAMCOL,TET,1.056146445,50,67,0.746268657,C. coli,tetracyclines
MS24,Member State 24,2017,SLMSPP,TET,1.26013313,2,5,0.4,Salmonella spp.,tetracyclines
MS8,Member State 8,2017,CAMJEJ,TET,2.178415677,13,16,0.8125,C. jejuni,tetracyclines
MS8,Member State 8,2017,CAMCOL,TET,1.786611472,9,15,0.6,C. coli,tetracyclines
MS1,Member State 1,2017,CAMJEJ,TET,2.059003729,757,1712,0.442172897,C. jejuni,tetracyclines
MS1,Member State 1,2017,CAMCOL,TET,2.344229173,79,110,0.718181818,C. coli,tetracyclines
MS1,Member State 1,2017,SLMSPP,TET,1.979209508,232,767,0.302477184,Salmonella spp.,tetracyclines
MS19,Member State 19,2017,CAMJEJ,TET,2.421255231,38,269,0.141263941,C. jejuni,tetracyclines
MS19,Member State 19,2017,CAMCOL,TET,2.412750249,7,10,0.7,C. coli,tetracyclines
MS19,Member State 19,2017,SLMSPP,TET,2.497850342,36,115,0.313043478,Salmonella spp.,tetracyclines
MS29,Member State 29,2017,CAMJEJ,TET,2.603244483,1,8,0.125,C. jejuni,tetracyclines
MS29,Member State 29,2017,CAMCOL,TET,1.826330085,1,1,1,C. coli,tetracyclines
MS29,Member State 29,2017,SLMSPP,TET,1.887842706,1,17,0.058823529,Salmonella spp.,tetracyclines
MS18,Member State 18,2017,CAMJEJ,TET,1.011275821,197,254,0.775590551,C. jejuni,tetracyclines
MS18,Member State 18,2017,CAMCOL,TET,0.719817604,33,37,0.891891892,C. coli,tetracyclines
MS18,Member State 18,2017,SLMSPP,TET,0.770566176,127,362,0.350828729,Salmonella spp.,tetracyclines
MS25,Member State 25,2017,CAMJEJ,TET,1.3442859,4,4,1,C. jejuni,tetracyclines
MS25,Member State 25,2017,CAMCOL,TET,0.778519061,2,5,0.4,C. coli,tetracyclines
MS25,Member State 25,2017,SLMSPP,TET,0.782314973,35,133,0.263157895,Salmonella spp.,tetracyclines
MS3,Member State 3,2017,SLMSPP,TET,2.819505174,3,3,1,Salmonella spp.,tetracyclines
MS30,Member State 30,2017,CAMJEJ,TET,0.585407413,389,1021,0.380999021,C. jejuni,tetracyclines
MS30,Member State 30,2017,CAMCOL,TET,0.580308278,51,83,0.614457831,C. coli,tetracyclines
MS30,Member State 30,2017,SLMSPP,TET,0.861001042,44,275,0.16,Salmonella spp.,tetracyclines
MS6,Member State 6,2017,CAMJEJ,TET,2.543764172,345,678,0.508849558,C. jejuni,tetracyclines
